#time	 a1	 c1	 intFac1	 a2	 c2	 intFac2
199.0000|00	 0.001512|	 0.178233|	 1041.609466|	0.001531|	 0.105402|	 1015.992126|	0.001520|	 0.024478|	 1015.226965
199.5000|00	 0.001531|	 0.100082|	 1044.474669|	0.001523|	 0.068265|	 1024.786046|	0.001538|	 0.015553|	 1017.085882
200.0000|00	 0.001555|	 0.057243|	 1018.564950|	0.001572|	 0.044433|	 1013.696542|	0.002193|	 0.010225|	 1022.217405
200.5000|00	 0.001535|	 0.033471|	 1004.229309|	0.001537|	 0.028844|	 1040.050394|	0.499061|	 0.090920|	 1042.216253
201.0000|00	 0.001536|	 0.020015|	 1025.621551|	0.001536|	 0.018759|	 1033.221579|	0.154677|	 0.219523|	 1030.170897
201.5000|00	 0.001539|	 0.012305|	 1022.775290|	0.001539|	 0.012336|	 1008.400883|	0.001522|	 0.137373|	 1035.288459
202.0000|00	 0.001794|	 0.007858|	 1040.788023|	0.004266|	 0.008502|	 1021.696600|	0.001536|	 0.085070|	 1041.154221
202.5000|00	 0.001545|	 0.005472|	 1014.119908|	0.560925|	 0.124405|	 1043.887192|	0.001526|	 0.052908|	 1001.045008
203.0000|00	 0.001544|	 0.003910|	 1040.943599|	0.006051|	 0.208206|	 1047.894394|	0.001531|	 0.033122|	 1031.787103
203.5000|00	 0.001545|	 0.002996|	 1045.832936|	0.001524|	 0.128852|	 1040.117529|	0.001535|	 0.020951|	 1015.481004
204.0000|00	 0.004236|	 0.002619|	 1011.466660|	0.001539|	 0.079968|	 1039.985637|	0.001771|	 0.013478|	 1045.598693
204.5000|00	 0.514120|	 0.075389|	 1022.903607|	0.001563|	 0.049857|	 1036.875431|	0.001956|	 0.009011|	 1047.977060
205.0000|00	 0.265421|	 0.244056|	 1009.764154|	0.001532|	 0.031297|	 1002.719517|	0.001543|	 0.006330|	 1042.655901
205.5000|00	 0.001520|	 0.156287|	 1042.110115|	0.001536|	 0.019864|	 1023.436918|	0.001544|	 0.004905|	 1023.265528
206.0000|00	 0.001532|	 0.095974|	 1020.311015|	0.001539|	 0.012823|	 1036.337183|	0.001544|	 0.004017|	 1042.967826
206.5000|00	 0.001553|	 0.059116|	 1037.372430|	0.003557|	 0.008756|	 1039.552201|	0.008694|	 0.004283|	 1030.438575
207.0000|00	 0.001530|	 0.036635|	 1043.724288|	0.547699|	 0.111913|	 1019.849924|	0.151499|	 0.029654|	 1012.766906
207.5000|00	 0.001535|	 0.022921|	 1006.697140|	0.001516|	 0.194626|	 1048.723345|	0.001524|	 0.059995|	 1018.870230
208.0000|00	 0.001538|	 0.014567|	 1024.989666|	0.001528|	 0.108375|	 1039.743115|	0.001527|	 0.045734|	 1023.164810
208.5000|00	 0.006413|	 0.009962|	 1014.308228|	0.001551|	 0.062080|	 1020.242493|	0.001604|	 0.031970|	 1015.318022
209.0000|00	 0.556730|	 0.127473|	 1012.578019|	0.001530|	 0.036248|	 1024.724889|	0.001535|	 0.021785|	 1036.860267
209.5000|00	 0.003713|	 0.204513|	 1030.462126|	0.001535|	 0.021601|	 1019.958160|	0.001538|	 0.014708|	 1036.185632
210.0000|00	 0.001524|	 0.126384|	 1032.857023|	0.001539|	 0.013210|	 1020.869387|	0.001541|	 0.009988|	 1007.704935
210.5000|00	 0.001540|	 0.078326|	 1013.974074|	0.001986|	 0.008402|	 1026.811317|	0.024889|	 0.008547|	 1020.407807
211.0000|00	 0.001527|	 0.048767|	 1016.555860|	0.001543|	 0.005719|	 1018.908583|	0.575301|	 0.156219|	 1033.175064
211.5000|00	 0.001532|	 0.030581|	 1026.675765|	0.001544|	 0.004030|	 1036.774606|	0.001523|	 0.195883|	 1046.686565
212.0000|00	 0.001536|	 0.019395|	 1015.794861|	0.001545|	 0.003043|	 1012.022158|	0.001525|	 0.121163|	 1051.423746
212.5000|00	 0.001811|	 0.012546|	 1046.013889|	0.007218|	 0.002874|	 1034.904917|	0.001541|	 0.075176|	 1037.566440
213.0000|00	 0.001592|	 0.008674|	 1036.171071|	0.556956|	 0.089284|	 1020.659613|	0.001529|	 0.046875|	 1039.721482
213.5000|00	 0.001542|	 0.007307|	 1041.048079|	0.193597|	 0.244760|	 1014.326542|	0.001532|	 0.029443|	 1013.102456
214.0000|00	 0.001543|	 0.006668|	 1022.122759|	0.001520|	 0.152293|	 1033.477708|	0.001536|	 0.018713|	 1023.898700
214.5000|00	 0.001543|	 0.005718|	 1001.455096|	0.001533|	 0.092940|	 1017.467510|	0.001540|	 0.012109|	 1024.825997
215.0000|00	 0.003928|	 0.005125|	 1028.711925|	0.001555|	 0.056947|	 1045.794698|	0.018993|	 0.009455|	 1035.949622
215.5000|00	 0.001784|	 0.007454|	 1013.762444|	0.001530|	 0.035146|	 1039.083049|	0.571490|	 0.149404|	 1015.546801
216.0000|00	 0.001538|	 0.015200|	 1022.105041|	0.001535|	 0.021931|	 1043.262046|	0.001519|	 0.196171|	 1039.446685
216.5000|00	 0.001536|	 0.018922|	 1016.144768|	0.001539|	 0.013922|	 1025.652165|	0.001526|	 0.116074|	 1030.241615
217.0000|00	 0.001730|	 0.016523|	 1013.865936|	0.041051|	 0.012201|	 1040.931586|	0.001546|	 0.068201|	 1004.873800
217.5000|00	 0.001539|	 0.012871|	 1035.172946|	0.556155|	 0.164671|	 1026.047696|	0.001529|	 0.040364|	 1041.732778
218.0000|00	 0.001541|	 0.009537|	 1032.801281|	0.001518|	 0.186315|	 1037.240260|	0.001534|	 0.024199|	 1021.800955
218.5000|00	 0.001542|	 0.006982|	 1012.227086|	0.001527|	 0.115246|	 1030.913638|	0.001538|	 0.014801|	 1024.128338
219.0000|00	 0.085329|	 0.011622|	 1020.484442|	0.001544|	 0.071511|	 1005.834711|	0.001967|	 0.009386|	 1042.839365
219.5000|00	 0.556756|	 0.185957|	 1031.574236|	0.001528|	 0.044594|	 1009.552298|	0.001543|	 0.006247|	 1018.663148
220.0000|00	 0.001516|	 0.185642|	 1046.097961|	0.001533|	 0.028027|	 1025.558121|	0.001544|	 0.004331|	 1037.976111
220.5000|00	 0.001527|	 0.114705|	 1044.731097|	0.001537|	 0.017834|	 1011.291745|	0.001545|	 0.003207|	 1036.642228
221.0000|00	 0.001544|	 0.071111|	 1037.971155|	0.001849|	 0.011613|	 1044.988970|	0.009289|	 0.003193|	 1033.293731
221.5000|00	 0.001571|	 0.044320|	 1039.520553|	0.096117|	 0.015859|	 1043.633557|	0.531178|	 0.079882|	 1019.965078
222.0000|00	 0.001533|	 0.027838|	 1015.330010|	0.001530|	 0.036738|	 1042.435145|	0.195184|	 0.234979|	 1017.941423
222.5000|00	 0.001537|	 0.017705|	 1012.215417|	0.001533|	 0.027785|	 1022.396743|	0.001522|	 0.141679|	 1029.135890
223.0000|00	 0.001726|	 0.011489|	 1015.665910|	0.001641|	 0.019192|	 1033.528391|	0.001536|	 0.084986|	 1011.279407
223.5000|00	 0.145816|	 0.020761|	 1031.888939|	0.001806|	 0.013007|	 1022.979832|	0.001562|	 0.051553|	 1045.871876
224.0000|00	 0.509375|	 0.196870|	 1019.128909|	0.001541|	 0.008854|	 1016.728082|	0.001531|	 0.031646|	 1000.918403
224.5000|00	 0.001518|	 0.171546|	 1041.991773|	0.001543|	 0.006216|	 1023.229278|	0.001536|	 0.019718|	 1030.619555
225.0000|00	 0.001529|	 0.106019|	 1032.015715|	0.001544|	 0.004840|	 1021.990541|	0.001539|	 0.012545|	 1017.121568
225.5000|00	 0.001548|	 0.065596|	 1020.534558|	0.003910|	 0.004740|	 1008.482182|	0.247549|	 0.034407|	 1040.273024
226.0000|00	 0.001529|	 0.040567|	 1039.141731|	0.001544|	 0.004392|	 1026.657230|	0.442971|	 0.209840|	 1047.256421
226.5000|00	 0.001534|	 0.025175|	 1017.882316|	0.001544|	 0.003846|	 1002.865159|	0.001519|	 0.159740|	 1034.032344
227.0000|00	 0.001538|	 0.015791|	 1038.474072|	0.001545|	 0.003326|	 1034.126276|	0.001531|	 0.099022|	 1037.707728
227.5000|00	 0.001920|	 0.010199|	 1040.307928|	0.253623|	 0.027289|	 1017.742941|	0.001551|	 0.061598|	 1029.795313
228.0000|00	 0.001543|	 0.006797|	 1042.589905|	0.480986|	 0.221348|	 1018.354691|	0.001529|	 0.038532|	 1013.321577
228.5000|00	 0.001544|	 0.004772|	 1035.664797|	0.001518|	 0.173797|	 1044.753316|	0.001534|	 0.024320|	 1026.450009
229.0000|00	 0.001545|	 0.003597|	 1005.999949|	0.001529|	 0.107109|	 1045.482239|	0.001538|	 0.015566|	 1028.557385
229.5000|00	 0.008713|	 0.003623|	 1020.797877|	0.001547|	 0.066217|	 1040.262358|	0.001926|	 0.010254|	 1042.312709
230.0000|00	 0.346930|	 0.044448|	 1016.441008|	0.001578|	 0.041162|	 1035.855072|	0.364258|	 0.052346|	 1038.982515
230.5000|00	 0.003307|	 0.134168|	 1013.532021|	0.001519|	 0.025798|	 1035.453558|	0.001514|	 0.164816|	 1042.827798
231.0000|00	 0.001520|	 0.082923|	 1028.549023|	0.001536|	 0.016389|	 1005.547093|	0.001532|	 0.093454|	 1023.539432
231.5000|00	 0.001560|	 0.052582|	 1009.062819|	0.001931|	 0.010716|	 1017.546783|	0.001559|	 0.053702|	 1008.525511
232.0000|00	 0.001596|	 0.033453|	 1038.269506|	0.431104|	 0.068987|	 1030.107241|	0.001602|	 0.031556|	 1027.243990
232.5000|00	 0.001535|	 0.021404|	 1041.882362|	0.276341|	 0.222374|	 1039.458527|	0.001536|	 0.018968|	 1028.849023
233.0000|00	 0.001539|	 0.013870|	 1041.229228|	0.001521|	 0.144702|	 1032.495487|	0.001540|	 0.011727|	 1025.253616
233.5000|00	 0.001616|	 0.009217|	 1018.385717|	0.001535|	 0.089578|	 1002.474795|	0.001550|	 0.007529|	 1039.934623
234.0000|00	 0.527558|	 0.102208|	 1047.631281|	0.001526|	 0.055682|	 1012.929975|	0.001586|	 0.005335|	 1014.076978
234.5000|00	 0.091489|	 0.216720|	 1044.459510|	0.001530|	 0.034828|	 1034.882131|	0.001544|	 0.003852|	 1040.791279
235.0000|00	 0.001523|	 0.134675|	 1039.812725|	0.001535|	 0.021996|	 1012.462457|	0.001545|	 0.002983|	 1044.711065
235.5000|00	 0.001537|	 0.083586|	 1038.752348|	0.001718|	 0.014104|	 1043.734732|	0.002743|	 0.002527|	 1037.476698
236.0000|00	 0.001561|	 0.052101|	 1001.590614|	0.001975|	 0.009378|	 1048.349351|	0.454465|	 0.060104|	 1021.706948
236.5000|00	 0.001531|	 0.032689|	 1014.438809|	0.001543|	 0.006564|	 1042.960505|	0.340314|	 0.242246|	 1012.430809
237.0000|00	 0.001535|	 0.020726|	 1020.228540|	0.001544|	 0.005069|	 1027.017776|	0.001519|	 0.161525|	 1040.505889
237.5000|00	 0.001539|	 0.013357|	 1024.371024|	0.001544|	 0.004139|	 1042.839004|	0.001531|	 0.099178|	 1045.014244
238.0000|00	 0.002737|	 0.009007|	 1041.179208|	0.007087|	 0.004164|	 1021.095994|	0.001551|	 0.061074|	 1041.047340
238.5000|00	 0.530209|	 0.102049|	 1054.902272|	0.121658|	 0.023093|	 1015.292011|	0.001531|	 0.037833|	 1003.915875
239.0000|00	 0.001895|	 0.205362|	 1044.014278|	0.001528|	 0.053066|	 1023.370844|	0.001534|	 0.023654|	 1033.064925
239.5000|00	 0.001527|	 0.114189|	 1043.310390|	0.001528|	 0.043019|	 1024.994804|	0.001538|	 0.015016|	 1022.522466
240.0000|00	 0.001548|	 0.065438|	 1019.566964|	0.001609|	 0.030735|	 1012.092614|	0.004530|	 0.010080|	 1019.249728
240.5000|00	 0.001529|	 0.038185|	 1021.439754|	0.001535|	 0.021226|	 1031.653323|	0.548499|	 0.119818|	 1033.072906
241.0000|00	 0.001535|	 0.022719|	 1028.914914|	0.001538|	 0.014462|	 1006.067343|	0.016361|	 0.207844|	 1036.183882
241.5000|00	 0.001539|	 0.013856|	 1025.805080|	0.001541|	 0.009887|	 1033.875915|	0.001524|	 0.128438|	 1035.512568
242.0000|00	 0.001940|	 0.008769|	 1042.207015|	0.019490|	 0.008115|	 1016.790044|	0.001539|	 0.079601|	 1037.711800
242.5000|00	 0.001543|	 0.005927|	 1018.690657|	0.576808|	 0.151318|	 1034.916941|	0.001526|	 0.049558|	 1014.100932
243.0000|00	 0.001544|	 0.004147|	 1011.655507|	0.001535|	 0.198198|	 1044.826696|	0.001532|	 0.031073|	 1028.015788
243.5000|00	 0.001545|	 0.003105|	 1013.620387|	0.001525|	 0.122588|	 1038.120516|	0.001536|	 0.019702|	 1014.229594
244.0000|00	 0.006327|	 0.002832|	 1031.523554|	0.001541|	 0.076055|	 1035.535724|	0.001804|	 0.012736|	 1043.874166
244.5000|00	 0.544258|	 0.084679|	 1015.171086|	0.001563|	 0.047418|	 1037.605531|	0.001910|	 0.008666|	 1042.527450
245.0000|00	 0.219153|	 0.245191|	 1006.602435|	0.001532|	 0.029779|	 1011.349876|	0.001543|	 0.006753|	 1042.393274
245.5000|00	 0.001520|	 0.153969|	 1032.006231|	0.001536|	 0.018921|	 1013.534050|	0.001543|	 0.005891|	 1001.305626
246.0000|00	 0.001533|	 0.094159|	 1023.851619|	0.001539|	 0.012238|	 1050.360523|	0.001544|	 0.005047|	 1013.001246
246.5000|00	 0.001555|	 0.057783|	 1038.849437|	0.010845|	 0.008939|	 1041.545158|	0.004899|	 0.004746|	 1022.353378
247.0000|00	 0.001530|	 0.035699|	 1041.139326|	0.570574|	 0.138033|	 1032.421595|	0.005455|	 0.010247|	 1014.045196
247.5000|00	 0.001535|	 0.022287|	 1043.153188|	0.001523|	 0.200257|	 1041.975289|	0.001535|	 0.023122|	 1031.810173
248.0000|00	 0.001538|	 0.014148|	 1023.760323|	0.001526|	 0.115991|	 1003.138051|	0.001534|	 0.025057|	 1022.449137
248.5000|00	 0.024243|	 0.011015|	 1012.958103|	0.001546|	 0.067496|	 1019.386901|	0.001677|	 0.020315|	 1015.734540
249.0000|00	 0.562269|	 0.153582|	 1027.903216|	0.001529|	 0.039720|	 1019.129663|	0.001538|	 0.015143|	 1030.707241
249.5000|00	 0.001529|	 0.191815|	 1030.225885|	0.001534|	 0.023733|	 1022.708380|	0.001540|	 0.010891|	 1037.746008
250.0000|00	 0.001526|	 0.118619|	 1033.346080|	0.001538|	 0.014493|	 1040.748224|	0.001542|	 0.007786|	 1038.052519
250.5000|00	 0.001542|	 0.073579|	 1005.952747|	0.001974|	 0.009183|	 1041.864851|	0.063508|	 0.010241|	 1017.179440
251.0000|00	 0.001527|	 0.045863|	 1010.791217|	0.001543|	 0.006134|	 1022.968413|	0.564954|	 0.177974|	 1030.393310
251.5000|00	 0.001532|	 0.028805|	 1025.852038|	0.001544|	 0.004262|	 1036.025251|	0.001516|	 0.188295|	 1041.486583
252.0000|00	 0.001537|	 0.018311|	 1015.385899|	0.001545|	 0.003165|	 1034.080181|	0.001526|	 0.116386|	 1033.757937
252.5000|00	 0.001837|	 0.011900|	 1043.843232|	0.009142|	 0.003125|	 1029.659994|	0.001543|	 0.072177|	 1030.388983
253.0000|00	 0.017310|	 0.010709|	 1042.663152|	0.558762|	 0.089275|	 1020.169516|	0.001530|	 0.044996|	 1009.760335
253.5000|00	 0.001538|	 0.014378|	 1041.570474|	0.189131|	 0.244251|	 1007.909219|	0.001533|	 0.028267|	 1034.036048
254.0000|00	 0.001539|	 0.013444|	 1020.943949|	0.001520|	 0.149249|	 1024.852846|	0.001537|	 0.017978|	 1018.821725
254.5000|00	 0.001542|	 0.010619|	 1031.367757|	0.001534|	 0.090080|	 1020.055973|	0.001542|	 0.011651|	 1022.042197
255.0000|00	 0.002167|	 0.008071|	 1018.480697|	0.001558|	 0.054794|	 1001.214261|	0.070429|	 0.013358|	 1035.489439
255.5000|00	 0.001543|	 0.006236|	 1016.091463|	0.001531|	 0.033656|	 1006.942756|	0.549537|	 0.178336|	 1025.525959
256.0000|00	 0.001543|	 0.005580|	 1031.206635|	0.001535|	 0.020946|	 1045.082129|	0.001517|	 0.182305|	 1038.870253
256.5000|00	 0.001543|	 0.006606|	 1025.869993|	0.001539|	 0.013288|	 1020.025307|	0.001527|	 0.112262|	 1031.229167
257.0000|00	 0.002440|	 0.007342|	 1012.056898|	0.133808|	 0.020590|	 1044.461449|	0.001546|	 0.068443|	 1019.976134
257.5000|00	 0.001543|	 0.006808|	 1002.322911|	0.509562|	 0.193077|	 1022.062032|	0.001528|	 0.041578|	 1039.644464
258.0000|00	 0.001543|	 0.005692|	 1028.431880|	0.001518|	 0.170926|	 1037.136150|	0.001534|	 0.025384|	 1033.332512
258.5000|00	 0.001544|	 0.004608|	 1041.322674|	0.001529|	 0.105855|	 1030.553500|	0.001538|	 0.015708|	 1032.552642
259.0000|00	 0.177859|	 0.019219|	 1016.721803|	0.001548|	 0.065776|	 1018.262494|	0.001929|	 0.010031|	 1042.042242
259.5000|00	 0.516861|	 0.208465|	 1024.988854|	0.001529|	 0.041090|	 1008.485685|	0.001543|	 0.006641|	 1036.749734
260.0000|00	 0.001517|	 0.177915|	 1039.684690|	0.001533|	 0.025885|	 1026.099357|	0.001544|	 0.004592|	 1004.042735
260.5000|00	 0.001528|	 0.109801|	 1038.406642|	0.001537|	 0.016525|	 1033.677236|	0.001545|	 0.003392|	 1034.724232
261.0000|00	 0.001546|	 0.067994|	 1037.991727|	0.001886|	 0.010828|	 1035.283348|	0.010036|	 0.003475|	 1024.777377
261.5000|00	 0.001576|	 0.042337|	 1038.183913|	0.237058|	 0.031523|	 1043.636669|	0.472687|	 0.065864|	 1021.379487
262.0000|00	 0.001519|	 0.026573|	 1043.120501|	0.001518|	 0.103307|	 1041.890896|	0.014185|	 0.187867|	 1009.700880
262.5000|00	 0.001537|	 0.016900|	 1007.520130|	0.001524|	 0.060918|	 1006.579537|	0.001527|	 0.114978|	 1023.946134
263.0000|00	 0.001869|	 0.011022|	 1016.944568|	0.001589|	 0.036742|	 1029.095910|	0.001545|	 0.069993|	 1013.766185
263.5000|00	 0.305297|	 0.042308|	 1029.915647|	0.001654|	 0.022497|	 1028.421108|	0.001575|	 0.042995|	 1035.616806
264.0000|00	 0.408045|	 0.216899|	 1035.938733|	0.001539|	 0.014036|	 1023.909402|	0.001533|	 0.026717|	 1035.645328
264.5000|00	 0.001520|	 0.156343|	 1000.654722|	0.001541|	 0.009004|	 1041.856967|	0.001537|	 0.016864|	 1042.719919
265.0000|00	 0.001532|	 0.096709|	 1006.081781|	0.001543|	 0.006029|	 1034.811180|	0.001540|	 0.010885|	 1009.342081
265.5000|00	 0.001552|	 0.060048|	 1016.874522|	0.003426|	 0.004711|	 1015.275852|	0.424031|	 0.067087|	 1042.923436
266.0000|00	 0.001530|	 0.037471|	 1032.293188|	0.001544|	 0.003670|	 1025.581570|	0.284405|	 0.221808|	 1044.353764
266.5000|00	 0.001534|	 0.023553|	 1025.374415|	0.001545|	 0.003018|	 1038.452011|	0.001521|	 0.145281|	 1033.228942
267.0000|00	 0.001540|	 0.014985|	 1024.480998|	0.001555|	 0.002604|	 1032.679239|	0.001534|	 0.090147|	 1002.080197
267.5000|00	 0.001946|	 0.009846|	 1042.448931|	0.362078|	 0.042553|	 1017.040494|	0.001556|	 0.056152|	 1026.351199
268.0000|00	 0.001543|	 0.006766|	 1042.407356|	0.417280|	 0.234867|	 1031.254652|	0.001530|	 0.035189|	 1009.628816
268.5000|00	 0.001544|	 0.005078|	 1032.004417|	0.001518|	 0.167834|	 1036.759720|	0.001535|	 0.022267|	 1020.663851
269.0000|00	 0.001544|	 0.004067|	 1034.748052|	0.001530|	 0.103160|	 1044.185218|	0.001538|	 0.014306|	 1042.272248
269.5000|00	 0.006558|	 0.003969|	 1037.503593|	0.001549|	 0.063588|	 1003.089043|	0.002171|	 0.009524|	 1040.220626
270.0000|00	 0.152273|	 0.022415|	 1016.160404|	0.001575|	 0.039419|	 1035.924200|	0.492185|	 0.086240|	 1042.418452
270.5000|00	 0.001631|	 0.058380|	 1015.947123|	0.001534|	 0.024652|	 1039.508223|	0.071719|	 0.210976|	 1036.889670
271.0000|00	 0.001527|	 0.046496|	 1024.016181|	0.001538|	 0.015643|	 1010.858034|	0.001526|	 0.116844|	 1043.293672
271.5000|00	 0.001601|	 0.032887|	 1005.825432|	0.002872|	 0.010325|	 1019.056577|	0.001547|	 0.066824|	 1022.821136
272.0000|00	 0.001536|	 0.022565|	 1004.955192|	0.529139|	 0.106689|	 1030.820780|	0.001530|	 0.038938|	 1037.686233
272.5000|00	 0.001538|	 0.015294|	 1042.668571|	0.069957|	 0.213352|	 1040.278382|	0.001535|	 0.023138|	 1029.026601
273.0000|00	 0.001540|	 0.010403|	 1039.474572|	0.001523|	 0.132119|	 1029.366028|	0.001539|	 0.014093|	 1043.446471
273.5000|00	 0.011363|	 0.007876|	 1014.724970|	0.001538|	 0.081873|	 1042.459527|	0.001881|	 0.008895|	 1041.474469
274.0000|00	 0.574977|	 0.141249|	 1036.979378|	0.001526|	 0.050961|	 1013.674777|	0.001543|	 0.006008|	 1004.931877
274.5000|00	 0.001699|	 0.202201|	 1041.973922|	0.001531|	 0.031939|	 1029.726084|	0.001544|	 0.004194|	 1008.555309
275.0000|00	 0.001525|	 0.125082|	 1038.717016|	0.001536|	 0.020237|	 1020.576916|	0.001545|	 0.003132|	 1039.793083
275.5000|00	 0.001540|	 0.077608|	 1034.111406|	0.001791|	 0.013062|	 1015.890439|	0.005187|	 0.002753|	 1018.863309
276.0000|00	 0.001565|	 0.048385|	 1036.712956|	0.002046|	 0.008857|	 1048.843999|	0.517502|	 0.076065|	 1015.908614
276.5000|00	 0.001532|	 0.030381|	 1010.436517|	0.001542|	 0.006895|	 1001.222358|	0.265789|	 0.245527|	 1023.682610
277.0000|00	 0.001536|	 0.019296|	 1012.607463|	0.001543|	 0.006016|	 1010.823980|	0.001519|	 0.156730|	 1031.648170
277.5000|00	 0.001539|	 0.012471|	 1048.452904|	0.001544|	 0.005149|	 1042.854715|	0.001532|	 0.095830|	 1033.064723
278.0000|00	 0.008586|	 0.008918|	 1035.767949|	0.004544|	 0.004762|	 1035.644152|	0.001554|	 0.058793|	 1039.518206
278.5000|00	 0.567828|	 0.133203|	 1054.141093|	0.004312|	 0.009266|	 1014.911898|	0.001530|	 0.036312|	 1031.056122
279.0000|00	 0.001660|	 0.203087|	 1002.190516|	0.001536|	 0.020635|	 1031.253686|	0.001535|	 0.022660|	 1038.828005
279.5000|00	 0.001526|	 0.118395|	 1020.841814|	0.001534|	 0.023580|	 1022.331258|	0.001538|	 0.014375|	 1019.969583
280.0000|00	 0.001545|	 0.069041|	 1017.475920|	0.001685|	 0.019541|	 1008.738119|	0.020793|	 0.010888|	 1017.509238
280.5000|00	 0.001529|	 0.040669|	 1032.246406|	0.001538|	 0.014746|	 1025.976495|	0.562286|	 0.150388|	 1031.317081
281.0000|00	 0.001534|	 0.024305|	 1026.922231|	0.001540|	 0.010689|	 1039.818309|	0.001541|	 0.193131|	 1038.075536
281.5000|00	 0.001538|	 0.014833|	 1037.514435|	0.001542|	 0.007685|	 1032.301786|	0.001526|	 0.119443|	 1003.754245
282.0000|00	 0.001958|	 0.009381|	 1041.278828|	0.062127|	 0.010060|	 1009.667832|	0.001542|	 0.074095|	 1037.332023
282.5000|00	 0.001543|	 0.006248|	 1012.886882|	0.565495|	 0.177403|	 1030.081998|	0.001527|	 0.046186|	 1020.948432
283.0000|00	 0.001544|	 0.004328|	 1036.435158|	0.001516|	 0.188471|	 1033.609914|	0.001532|	 0.029008|	 1023.858296
283.5000|00	 0.001545|	 0.003201|	 1034.088128|	0.001526|	 0.116496|	 1016.710792|	0.001536|	 0.018438|	 1023.937752
284.0000|00	 0.009384|	 0.003156|	 1008.019387|	0.001543|	 0.072246|	 1006.140600|	0.001834|	 0.011979|	 1017.923429
284.5000|00	 0.573792|	 0.095754|	 1016.710226|	0.001529|	 0.045041|	 1039.526611|	0.001572|	 0.008695|	 1044.511734
285.0000|00	 0.155581|	 0.244386|	 1032.473934|	0.001533|	 0.028297|	 1010.735457|	0.001542|	 0.008466|	 1041.438975
285.5000|00	 0.001520|	 0.150177|	 1022.754935|	0.001537|	 0.017999|	 1017.822610|	0.001542|	 0.008114|	 1021.048619
286.0000|00	 0.001534|	 0.091310|	 1001.510293|	0.001540|	 0.011665|	 1005.392920|	0.001543|	 0.006891|	 1024.963474
286.5000|00	 0.001557|	 0.055796|	 1009.243884|	0.035764|	 0.010451|	 1035.660075|	0.003045|	 0.005834|	 1004.831943
287.0000|00	 0.001531|	 0.034369|	 1034.623556|	0.567093|	 0.162850|	 1047.532197|	0.001552|	 0.006101|	 1019.407525
287.5000|00	 0.001535|	 0.021421|	 1042.771259|	0.001517|	 0.190482|	 1031.596835|	0.001541|	 0.009728|	 1031.645846
288.0000|00	 0.001539|	 0.013594|	 1019.160762|	0.001527|	 0.114898|	 1034.138083|	0.001539|	 0.013420|	 1039.420160
288.5000|00	 0.070598|	 0.014526|	 1017.640792|	0.001546|	 0.068336|	 1018.329945|	0.001831|	 0.012813|	 1002.305277
289.0000|00	 0.542634|	 0.177047|	 1023.031114|	0.001529|	 0.040756|	 1005.136729|	0.001540|	 0.010545|	 1018.926718
289.5000|00	 0.001517|	 0.180096|	 1038.019325|	0.001534|	 0.024558|	 1020.705945|	0.001542|	 0.008108|	 1036.777040
290.0000|00	 0.001528|	 0.111452|	 1037.191219|	0.001538|	 0.015066|	 1036.881916|	0.001543|	 0.006117|	 1037.945398
290.5000|00	 0.001545|	 0.069194|	 1037.654918|	0.001958|	 0.009573|	 1033.525195|	0.123765|	 0.014628|	 1015.906769
291.0000|00	 0.001528|	 0.043179|	 1022.728574|	0.001543|	 0.006352|	 1003.520733|	0.539433|	 0.196517|	 1030.175114
291.5000|00	 0.001533|	 0.027162|	 1005.158206|	0.001544|	 0.004394|	 1035.221828|	0.001517|	 0.181374|	 1032.766277
292.0000|00	 0.001537|	 0.017306|	 1025.575241|	0.001545|	 0.003243|	 1032.676504|	0.001527|	 0.112040|	 1031.730898
292.5000|00	 0.001862|	 0.011297|	 1028.384227|	0.011364|	 0.003404|	 1035.883678|	0.001545|	 0.069450|	 1038.235051
293.0000|00	 0.075569|	 0.015579|	 1035.239358|	0.564127|	 0.091036|	 1015.895176|	0.001530|	 0.043287|	 1043.951824
293.5000|00	 0.001532|	 0.028751|	 1003.252265|	0.148253|	 0.237265|	 1030.504760|	0.001533|	 0.027196|	 1038.559154
294.0000|00	 0.001535|	 0.023081|	 1020.352976|	0.001522|	 0.141879|	 1018.913527|	0.001537|	 0.017306|	 1013.294245
294.5000|00	 0.001658|	 0.016481|	 1029.105976|	0.001536|	 0.085145|	 1020.599515|	0.001725|	 0.011241|	 1023.361612
295.0000|00	 0.001866|	 0.011467|	 1035.530586|	0.001561|	 0.051648|	 1032.776098|	0.140540|	 0.019988|	 1030.759766
295.5000|00	 0.001542|	 0.007998|	 1027.625105|	0.001531|	 0.031694|	 1032.438450|	0.513334|	 0.196134|	 1003.037094
296.0000|00	 0.001543|	 0.005829|	 1026.346536|	0.001536|	 0.019739|	 1047.163840|	0.001518|	 0.172541|	 1029.344218
296.5000|00	 0.001544|	 0.004971|	 1038.868030|	0.001539|	 0.012551|	 1016.566330|	0.001529|	 0.106595|	 1030.712557
297.0000|00	 0.003511|	 0.005200|	 1016.720984|	0.227152|	 0.031490|	 1033.973987|	0.001548|	 0.065766|	 1019.073265
297.5000|00	 0.001544|	 0.004894|	 1021.525446|	0.456869|	 0.207676|	 1019.114696|	0.001529|	 0.040489|	 1031.283264
298.0000|00	 0.001544|	 0.004265|	 1037.653332|	0.001519|	 0.161801|	 1002.014144|	0.001534|	 0.025014|	 1030.383737
